date_time,Date,Time (GMT),Predicted (ft),Preliminary (ft),Verified (ft),Verified (m),diked_model_m,volume_m3,Qtotal_m3s
2022-07-20 17:30:00,2022/07/20,17:30,2.808,-,3.49,1.063752,0.9682734428783749,594831.2886552847,-1.357624467515159
2022-07-20 17:36:00,2022/07/20,17:36,2.991,-,3.7,1.12776,0.9691271492953832,595320.0334635901,-1.9395547536490314
2022-07-20 17:42:00,2022/07/20,17:42,3.18,-,3.88,1.1826240000000001,0.9703467872578307,596018.2731749037,-2.346542102465185
2022-07-20 17:48:00,2022/07/20,17:48,3.374,-,4.07,1.240536,0.9718223485036599,596863.0283317912,-2.7221969747731127
2022-07-20 17:54:00,2022/07/20,17:54,3.573,-,4.24,1.2923520000000002,0.9735341304296133,597843.0192427095,-3.0237065859361603
2022-07-20 18:00:00,2022/07/20,18:00,3.777,-,4.38,1.335024,0.9754355087395438,598931.5536136465,-3.251922164247482
2022-07-20 18:06:00,2022/07/20,18:06,3.986,-,4.61,1.4051280000000002,0.9774803944098138,600102.2455927756,-3.6057461392377643
2022-07-20 18:12:00,2022/07/20,18:12,4.199,-,4.87,1.4843760000000001,0.9797477729749662,601400.3142029012,-3.973474278993952
2022-07-20 18:18:00,2022/07/20,18:18,4.417,-,5.1,1.5544799999999999,0.9822463877030901,602830.764943339,0.5696835813635518
2022-07-20 18:24:00,2022/07/20,18:24,4.638,-,5.27,1.606296,0.981888157175642,602625.6788540481,0.5658269472928211
2022-07-20 18:30:00,2022/07/20,18:30,4.862,-,5.51,1.679448,0.9815323517910322,602421.9811530227,0.5606572670292516
2022-07-20 18:36:00,2022/07/20,18:36,5.089,-,5.75,1.7526000000000002,0.9811797972238024,602220.1445368922,0.5557536016550517
2022-07-20 18:42:00,2022/07/20,18:42,5.319,-,5.97,1.819656,0.9808303261974907,602020.0732402963,0.5514584809984304
2022-07-20 18:48:00,2022/07/20,18:48,5.55,-,6.17,1.880616,0.9804835560447667,601821.5481871369,0.5476995659569183
2022-07-20 18:54:00,2022/07/20,18:54,5.781,-,6.37,1.9415760000000002,0.980139149586841,601624.3763433924,0.5440667607155479
2022-07-20 19:00:00,2022/07/20,19:00,6.014,-,6.58,2.0055840000000003,0.9797970275228848,601428.5123095348,-11.566953643838595
2022-07-20 19:06:00,2022/07/20,19:06,6.245,-,6.8,2.0726400000000003,0.9870706019076017,605592.6156213167,-11.68169335094047
2022-07-20 19:12:00,2022/07/20,19:12,6.475,-,7.01,2.136648,0.9944163273374583,609798.0252276553,-11.790549572846292
2022-07-20 19:18:00,2022/07/20,19:18,6.704,-,7.22,2.200656,1.0018305041376283,614042.62307388,-11.898515668665478
2022-07-20 19:24:00,2022/07/20,19:24,6.929,-,7.45,2.27076,1.0093125725757481,618326.0887145996,-12.015212876572313
2022-07-20 19:30:00,2022/07/20,19:30,7.15,-,7.7,2.34696,1.0168046074018309,622651.5653501656,-12.140357757873318
2022-07-20 19:36:00,2022/07/20,19:36,7.368,-,7.91,2.410968,1.0243367626187974,627022.094143,-12.245486877560243
2022-07-20 19:42:00,2022/07/20,19:42,7.579,-,8.11,2.471928,1.031934142342578,631430.4694189216,-12.345140584419873
2022-07-20 19:48:00,2022/07/20,19:48,7.785,-,8.29,2.526792,1.0395933495020064,635874.7200293128,-12.434798284576814
2022-07-20 19:54:00,2022/07/20,19:54,7.984,-,8.47,2.581656,1.0473081823462331,640351.2474117604,-12.523887655985991
2022-07-20 20:00:00,2022/07/20,20:00,8.176,-,8.66,2.639568,1.0550782882711232,644859.8469679153,-12.617000790694156
2022-07-20 20:06:00,2022/07/20,20:06,8.36,-,8.84,2.694432,1.0629061637113233,649401.9672525652,-12.704958629210228
2022-07-20 20:12:00,2022/07/20,20:12,8.535,-,9.01,2.746248,1.070788610203338,653975.7523590808,-12.787860015148961
2022-07-20 20:18:00,2022/07/20,20:18,8.702,-,9.16,2.7919680000000002,1.0786536152891861,658579.3819645344,-12.861248901008825
2022-07-20 20:24:00,2022/07/20,20:24,8.858,-,9.31,2.8376880000000004,1.0865227827594588,663209.4315688976,-12.934244504821223
2022-07-20 20:30:00,2022/07/20,20:30,9.005,-,9.47,2.8864560000000004,1.0944366126599059,667865.7595906332,-13.011331013510478
2022-07-20 20:36:00,2022/07/20,20:36,9.142,-,9.63,2.9352240000000003,1.1023976080145979,672549.838755497,-13.088018966818801
2022-07-20 20:42:00,2022/07/20,20:42,9.268,-,9.77,2.977896,1.1104055249670428,677261.5255835517,-13.15551455329345
2022-07-20 20:48:00,2022/07/20,20:48,9.383,-,9.89,3.0144720000000005,1.118454739158781,681997.5108227374,-13.213947977971735
2022-07-20 20:54:00,2022/07/20,20:54,9.488,-,10.03,3.057144,1.126539705897429,686754.5320948071,-13.280888152955658
2022-07-20 21:00:00,2022/07/20,21:00,9.581,-,10.16,3.0967680000000004,1.1346656300463172,691535.6518298711,-13.343195288791836
2022-07-20 21:06:00,2022/07/20,21:06,9.664,-,10.22,3.1150560000000005,1.1427270524729507,696339.2021338362,-13.374884828176572
2022-07-20 21:12:00,2022/07/20,21:12,9.735,-,10.33,3.148584,1.1507981551978792,701154.1606719798,-13.428108038593944
2022-07-20 21:18:00,2022/07/20,21:18,9.795,-,10.39,3.166872,1.1589013755824473,705988.2795658736,-13.459636109681291
2022-07-20 21:24:00,2022/07/20,21:24,9.843,-,10.47,3.1912560000000005,1.1670236216486367,710833.7485653588,-13.499698807069858
2022-07-20 21:30:00,2022/07/20,21:30,9.881,-,10.49,3.1973520000000004,1.1751700436348596,715693.640135904,-13.513947342933676
2022-07-20 21:36:00,2022/07/20,21:36,9.907,-,10.49,3.1973520000000004,1.183325063930385,720558.6611793601,-13.51961315512606
2022-07-20 21:42:00,2022/07/20,21:42,9.923,-,10.49,3.1973520000000004,1.1914835032723403,725425.7219152055,-13.525279077702653
2022-07-20 21:48:00,2022/07/20,21:48,9.927,-,10.48,3.1943040000000003,1.199612410170071,730294.8223831784,-13.52663652465936
2022-07-20 21:54:00,2022/07/20,21:54,9.921,-,10.43,3.179064,1.20767456212942,735164.4115320558,-13.51079325998219
2022-07-20 22:00:00,2022/07/20,22:00,9.904,-,10.43,3.179064,1.2157272711790605,740028.2971056494,-13.516389249163023
2022-07-20 22:06:00,2022/07/20,22:06,9.877,-,10.4,3.1699200000000003,1.223783315552679,744894.197235348,-13.509116198915166
2022-07-20 22:12:00,2022/07/20,22:12,9.839,-,10.36,3.157728,1.2318350250396313,749757.4790669575,-13.497541875214981
2022-07-20 22:18:00,2022/07/20,22:18,9.791,-,10.29,3.136392,1.2398798359929883,754616.5941420349,-13.473051309683761
2022-07-20 22:24:00,2022/07/20,22:24,9.733,-,10.26,3.1272480000000002,1.2479100500685094,759466.8926135211,-13.465737928810647
2022-07-20 22:30:00,2022/07/20,22:30,9.665,-,10.19,3.105912,1.2559359052194872,764314.5582678929,-13.441178871718677
2022-07-20 22:36:00,2022/07/20,22:36,9.588,-,10.11,3.081528,1.2638883794734475,769153.3826617117,-13.412205045589022
2022-07-20 22:42:00,2022/07/20,22:42,9.502,-,9.98,3.041904,1.2717947384972281,773981.7764781237,-13.361471489243517
2022-07-20 22:48:00,2022/07/20,22:48,9.406,-,9.82,2.9931360000000002,1.2796711906034173,778791.9062142514,-13.297468397144044
2022-07-20 22:54:00,2022/07/20,22:54,9.302,-,9.7,2.95656,1.2875099135350934,783578.9948372233,-13.250640357353976
2022-07-20 23:00:00,2022/07/20,23:00,9.189,-,9.55,2.9108400000000003,1.2953210318116284,788349.2253658707,-13.190469467822794
2022-07-20 23:06:00,2022/07/20,23:06,9.068,-,9.42,2.871216,1.3030966799582488,793097.794374287,-13.138827167935457
2022-07-20 23:12:00,2022/07/20,23:12,8.939,-,9.27,2.8254960000000002,1.310841885492164,797827.7721547438,-13.078119170935153
2022-07-20 23:18:00,2022/07/20,23:18,8.803,-,9.13,2.782824,1.3185513042767514,802535.8950562804,-13.02156123477615
2022-07-20 23:24:00,2022/07/20,23:24,8.659,-,9.0,2.7432000000000003,1.3261629615761157,807223.6571007998,-12.969160251091587
2022-07-20 23:30:00,2022/07/20,23:30,8.508,-,8.86,2.700528,1.3337264103893858,811892.5547911928,-12.91204220570997
2022-07-20 23:36:00,2022/07/20,23:36,8.35,-,8.7,2.65176,1.3412565486872337,816540.8899852483,-12.845656315067668
2022-07-20 23:42:00,2022/07/20,23:42,8.186,-,8.55,2.60604,1.3487479715805313,821165.3262586726,-12.7834381818544
2022-07-20 23:48:00,2022/07/20,23:48,8.016,-,8.39,2.557272,1.3562031096522444,825767.3640041403,0.5308730463698805
2022-07-20 23:54:00,2022/07/20,23:54,7.84,-,8.23,2.5085040000000003,1.3558935112638502,825576.2497074471,0.5334266270156186
2022-07-21 00:00:00,2022/07/21,00:00,7.659,-,8.04,2.450592,1.355582423659799,825384.2161217215,0.536532864846561
2022-07-21 00:06:00,2022/07/21,00:06,7.472,-,7.86,2.395728,1.3552695245374706,825191.0642903767,0.539550894786358
2022-07-21 00:12:00,2022/07/21,00:12,7.28,-,7.68,2.340864,1.3549548653385817,824996.8259682537,0.5426490335791776
2022-07-21 00:18:00,2022/07/21,00:18,7.084,-,7.48,2.279904,1.3546383993446711,824801.4723161651,0.5461956981237106
2022-07-21 00:24:00,2022/07/21,00:24,6.883,-,7.28,2.218944,1.3543198649812422,824604.8418648406,0.5498604959412443
2022-07-21 00:30:00,2022/07/21,00:30,6.678,-,7.08,2.1579840000000003,1.3539991933544775,824406.8920863017,0.5536560917653996
2022-07-21 00:36:00,2022/07/21,00:36,6.469,-,6.91,2.1061680000000003,1.3536763081846477,824207.5758932661,0.5569931858405861
2022-07-21 00:42:00,2022/07/21,00:42,6.256,-,6.7,2.04216,1.353351476864124,824007.0583463635,0.5612824681231255
2022-07-21 00:48:00,2022/07/21,00:48,6.041,-,6.51,1.984248,1.3530241440888906,823804.9966578392,0.5653352112869799
2022-07-21 00:54:00,2022/07/21,00:54,5.822,-,6.3,1.92024,1.3526944478055443,823601.4759817759,-4.253611887002732
2022-07-21 01:00:00,2022/07/21,01:00,5.601,-,6.07,1.8501360000000002,1.3551750999955083,825132.7762610969,-3.928914061774101
2022-07-21 01:06:00,2022/07/21,01:06,5.377,-,5.84,1.780032,1.3574663925559085,826547.1853233356,-3.580346994662781
2022-07-21 01:12:00,2022/07/21,01:12,5.152,-,5.6,1.70688,1.3595544052493749,827836.1102414142,-3.1847061654353204
2022-07-21 01:18:00,2022/07/21,01:18,4.926,-,5.33,1.624584,1.361411685258352,828982.6044609708,-2.6871816834793085
2022-07-21 01:24:00,2022/07/21,01:24,4.699,-,5.08,1.5483840000000002,1.36297881533628,829949.9898670234,-2.1500581307395596
2022-07-21 01:30:00,2022/07/21,01:30,4.471,-,4.85,1.47828,1.3642327018102354,830724.0107940896,-1.5447520690132466
2022-07-21 01:36:00,2022/07/21,01:36,4.245,-,4.61,1.4051280000000002,1.365133581510769,831280.1215389344,-0.6471836323493791
2022-07-21 01:42:00,2022/07/21,01:42,4.019,-,4.44,1.3533120000000003,1.365511010749154,831513.1076465802,0.753682975252147
2022-07-21 01:48:00,2022/07/21,01:48,3.795,-,4.24,1.2923520000000002,1.3650714724525805,831241.7817754894,0.8942557318609934
2022-07-21 01:54:00,2022/07/21,01:54,3.574,-,4.05,1.23444,1.3645499539176131,830919.8497120194,0.9746371607833961
2022-07-21 02:00:00,2022/07/21,02:00,3.357,-,3.86,1.176528,1.3639815579587093,830568.9803341374,1.0384282990770062
2022-07-21 02:06:00,2022/07/21,02:06,3.144,-,3.67,1.118616,1.3633759598217245,830195.1461464697,1.0929680514586535
2022-07-21 02:12:00,2022/07/21,02:12,2.935,-,3.5,1.0668,1.3627385547969042,829801.6776479447,1.136468854517311
2022-07-21 02:18:00,2022/07/21,02:18,2.733,-,3.32,1.011936,1.3620757806586714,829392.5488603184,1.1786043494848912
2022-07-21 02:24:00,2022/07/21,02:24,2.538,-,3.12,0.950976,1.3613884336372886,828968.2512945038,1.221785681384509
2022-07-21 02:30:00,2022/07/21,02:30,2.351,-,2.96,0.902208,1.3606759038139977,828528.4084492053,1.2539835848103325
2022-07-21 02:36:00,2022/07/21,02:36,2.172,-,2.79,0.850392,1.3599445965841719,828076.9743586737,3.475168732615261
2022-07-21 02:42:00,2022/07/21,02:42,2.002,-,2.66,0.810768,1.3579179225113922,826825.9136149322,3.5773179816725063
2022-07-21 02:48:00,2022/07/21,02:48,1.843,-,2.5,0.762,1.3558316762996614,825538.0791415301,3.6993811418555866
2022-07-21 02:54:00,2022/07/21,02:54,1.694,-,2.32,0.707136,1.3536742444100487,824206.3019304621,3.8315633645716702
2022-07-21 03:00:00,2022/07/21,03:00,1.557,-,2.18,0.664464,1.351439725534372,822826.9391192163,11.454105627455471
2022-07-21 03:06:00,2022/07/21,03:06,1.432,-,2.03,0.618744,1.3447598372503362,818703.4610933323,20.253017173358778
2022-07-21 03:12:00,2022/07/21,03:12,1.319,-,1.88,0.573024,1.3329485359988085,811412.3749109231,25.04452480317675
2022-07-21 03:18:00,2022/07/21,03:18,1.219,-,1.74,0.530352,1.318322796593577,802396.3459817794,28.196762374868882
2022-07-21 03:24:00,2022/07/21,03:24,1.132,-,1.64,0.499872,1.3017010907751692,792245.5115268265,16.569929434493833
2022-07-21 03:30:00,2022/07/21,03:30,1.058,-,1.55,0.47244,1.2919332852083354,786280.3369304087,37.542213607506795
2022-07-21 03:36:00,2022/07/21,03:36,0.998,-,1.48,0.451104,1.269802530547227,772765.1400317063,37.39598590776326
2022-07-21 03:42:00,2022/07/21,03:42,0.951,-,1.42,0.432816,1.2476380205272128,759302.5851049116,37.22963374426534
2022-07-21 03:48:00,2022/07/21,03:48,0.917,-,1.39,0.423672,1.2254483975496167,745899.916956976,37.005197000827934
2022-07-21 03:54:00,2022/07/21,03:54,0.896,-,1.36,0.41452800000000006,1.2033925434603585,732578.046036678,36.78242129496559
2022-07-21 04:00:00,2022/07/21,04:00,0.887,-,1.33,0.405384,1.181276198438489,719336.3743704904,36.558834878827675
